level,city,town,name,Life expectancy_2010-2015,Coronary heart disease_2020,Current asthma_2020,Diabetes_2020,High blood pressure_2019,Annual checkup_2020,Dental visit_2020,Health insurance_2020,Current smoking_2020,Sleep <7 hours_2020
town,NA,NA,Middlefield,NA,0.06,0.1,0.09,0.32,0.78,0.74,0.07,0.16,0.3
town,NA,NA,Middletown,NA,0.06,0.11,0.09,0.31,0.77,0.69,0.09,0.16,0.32
town,NA,NA,Milford,NA,0.06,0.1,0.09,0.3,0.76,0.76,0.07,0.14,0.33
town,NA,NA,Monroe,NA,0.05,0.09,0.07,0.27,0.75,0.77,0.08,0.11,0.3
town,NA,NA,Montville,NA,0.06,0.1,0.08,0.3,0.76,0.71,0.1,0.18,0.35
town,NA,NA,Morris,NA,0.06,0.1,0.08,0.29,0.76,0.74,0.07,0.15,0.32
town,NA,NA,Naugatuck,NA,0.05,0.11,0.09,0.29,0.75,0.71,0.09,0.17,0.36
town,NA,NA,New Britain,NA,0.06,0.12,0.12,0.3,0.77,0.58,0.17,0.2,0.37
town,NA,NA,New Canaan,NA,0.05,0.08,0.06,0.26,0.76,0.82,0.05,0.07,0.27
town,NA,NA,New Fairfield,NA,0.05,0.09,0.07,0.27,0.74,0.77,0.08,0.1,0.3
town,NA,NA,New Hartford,NA,0.05,0.1,0.07,0.26,0.76,0.77,0.06,0.13,0.31
town,NA,NA,New Haven,NA,0.05,0.12,0.12,0.32,0.76,0.59,0.15,0.19,0.4
town,NA,NA,New London,NA,0.06,0.12,0.1,0.29,0.76,0.62,0.15,0.19,0.37
town,NA,NA,New Milford,NA,0.05,0.11,0.07,0.26,0.75,0.74,0.07,0.15,0.32
town,NA,NA,Newington,NA,0.06,0.11,0.09,0.3,0.78,0.73,0.08,0.14,0.33
town,NA,NA,Newtown,NA,0.05,0.08,0.06,0.27,0.75,0.78,0.07,0.1,0.29
town,NA,NA,North Branford,NA,0.06,0.1,0.09,0.32,0.77,0.76,0.07,0.14,0.33
town,NA,NA,North Canaan,NA,0.07,0.11,0.09,0.31,0.76,0.67,0.1,0.18,0.33
town,NA,NA,North Haven,NA,0.07,0.1,0.1,0.34,0.78,0.76,0.07,0.14,0.33
town,NA,NA,North Stonington,NA,0.06,0.1,0.09,0.32,0.78,0.75,0.07,0.16,0.33
town,NA,NA,Norwalk,NA,0.05,0.09,0.08,0.27,0.74,0.7,0.14,0.12,0.32
town,NA,NA,Norwich,NA,0.06,0.11,0.09,0.32,0.77,0.68,0.11,0.19,0.36
town,NA,NA,Old Lyme,NA,0.07,0.1,0.08,0.33,0.8,0.81,0.05,0.11,0.3
town,NA,NA,Old Saybrook,NA,0.07,0.1,0.1,0.35,0.81,0.77,0.06,0.12,0.28
town,NA,NA,Orange,NA,0.06,0.09,0.09,0.31,0.78,0.8,0.05,0.11,0.31
town,NA,NA,Oxford,NA,0.05,0.1,0.09,0.3,0.76,0.77,0.06,0.14,0.34
town,NA,NA,Plainfield,NA,0.06,0.11,0.09,0.31,0.76,0.67,0.11,0.2,0.35
town,NA,NA,Plainville,NA,0.06,0.11,0.09,0.29,0.77,0.7,0.09,0.17,0.34
town,NA,NA,Plymouth,NA,0.06,0.11,0.08,0.27,0.74,0.71,0.08,0.18,0.33
town,NA,NA,Pomfret,NA,0.05,0.1,0.08,0.29,0.77,0.76,0.06,0.14,0.32
town,NA,NA,Portland,NA,0.06,0.1,0.08,0.31,0.78,0.74,0.07,0.15,0.3
town,NA,NA,Preston,NA,0.07,0.11,0.09,0.33,0.78,0.73,0.08,0.17,0.34
town,NA,NA,Prospect,NA,0.05,0.1,0.08,0.3,0.76,0.77,0.07,0.14,0.33
town,NA,NA,Putnam,NA,0.07,0.1,0.1,0.33,0.79,0.74,0.07,0.15,0.32
town,NA,NA,Redding,NA,0.06,0.08,0.07,0.29,0.77,0.8,0.06,0.08,0.28
town,NA,NA,Ridgefield,NA,0.05,0.08,0.06,0.27,0.76,0.82,0.06,0.07,0.27
town,NA,NA,Rocky Hill,NA,0.07,0.11,0.1,0.31,0.79,0.74,0.07,0.13,0.32
town,NA,NA,Roxbury,NA,0.06,0.1,0.08,0.29,0.78,0.78,0.05,0.11,0.3
town,NA,NA,Salem,NA,0.05,0.1,0.07,0.27,0.76,0.79,0.06,0.13,0.32
town,NA,NA,Salisbury,NA,0.07,0.1,0.09,0.33,0.8,0.76,0.06,0.12,0.29
town,NA,NA,Scotland,NA,0.06,0.1,0.09,0.3,0.77,0.73,0.08,0.17,0.34
town,NA,NA,Seymour,NA,0.06,0.11,0.09,0.31,0.76,0.73,0.08,0.16,0.35
town,NA,NA,Sharon,NA,0.08,0.11,0.1,0.34,0.79,0.72,0.07,0.15,0.31
town,NA,NA,Shelton,NA,0.06,0.09,0.07,0.29,0.75,0.75,0.09,0.11,0.3
town,NA,NA,Sherman,NA,0.06,0.08,0.07,0.29,0.76,0.79,0.07,0.1,0.29
town,NA,NA,Simsbury,NA,0.05,0.1,0.08,0.27,0.79,0.79,0.05,0.11,0.3
town,NA,NA,Somers,NA,0.05,0.1,0.08,0.3,0.73,0.72,0.1,0.14,0.34
town,NA,NA,South Windsor,NA,0.06,0.1,0.09,0.29,0.79,0.76,0.07,0.13,0.32
town,NA,NA,Southbury,NA,0.07,0.1,0.1,0.35,0.8,0.78,0.06,0.12,0.31
town,NA,NA,Southington,NA,0.06,0.11,0.09,0.29,0.78,0.75,0.07,0.14,0.32
town,NA,NA,Sprague,NA,0.06,0.11,0.08,0.3,0.76,0.71,0.09,0.19,0.35
town,NA,NA,Stafford,NA,0.06,0.11,0.09,0.31,0.74,0.7,0.09,0.16,0.34
town,NA,NA,Stamford,NA,0.05,0.09,0.07,0.27,0.74,0.73,0.11,0.1,0.31
town,NA,NA,Sterling,NA,0.05,0.11,0.08,0.28,0.75,0.71,0.09,0.19,0.35
town,NA,NA,Stonington,NA,0.07,0.1,0.08,0.33,0.79,0.77,0.07,0.14,0.31
town,NA,NA,Stratford,NA,0.06,0.09,0.08,0.3,0.76,0.72,0.12,0.12,0.32
town,NA,NA,Suffield,NA,0.06,0.1,0.08,0.28,0.79,0.78,0.06,0.12,0.31
town,NA,NA,Thomaston,NA,0.06,0.11,0.08,0.28,0.75,0.71,0.08,0.17,0.33
town,NA,NA,Thompson,NA,0.06,0.1,0.09,0.3,0.77,0.73,0.08,0.16,0.33
town,NA,NA,Tolland,NA,0.05,0.1,0.08,0.28,0.74,0.77,0.06,0.12,0.32
town,NA,NA,Torrington,NA,0.07,0.11,0.09,0.3,0.75,0.66,0.1,0.19,0.34
town,NA,NA,Trumbull,NA,0.06,0.08,0.07,0.29,0.76,0.78,0.08,0.09,0.29
town,NA,NA,Vernon,NA,0.06,0.11,0.09,0.31,0.74,0.69,0.09,0.15,0.34
town,NA,NA,Voluntown,NA,0.06,0.11,0.08,0.31,0.76,0.73,0.08,0.18,0.35
town,NA,NA,Wallingford,NA,0.05,0.1,0.09,0.3,0.76,0.74,0.08,0.15,0.34
town,NA,NA,Warren,NA,0.06,0.1,0.08,0.29,0.77,0.76,0.06,0.13,0.3
town,NA,NA,Washington,NA,0.07,0.1,0.09,0.3,0.78,0.76,0.06,0.13,0.3
town,NA,NA,Waterbury,NA,0.07,0.12,0.13,0.34,0.76,0.59,0.16,0.22,0.4
town,NA,NA,Waterford,NA,0.07,0.1,0.09,0.33,0.79,0.76,0.07,0.14,0.32
town,NA,NA,Watertown,NA,0.06,0.11,0.08,0.28,0.76,0.72,0.08,0.16,0.32
town,NA,NA,West Hartford,NA,0.05,0.1,0.09,0.28,0.79,0.77,0.07,0.11,0.31
town,NA,NA,West Haven,NA,0.06,0.11,0.1,0.31,0.76,0.67,0.11,0.17,0.37
town,NA,NA,Weston,NA,0.05,0.08,0.06,0.26,0.76,0.82,0.06,0.07,0.28
town,NA,NA,Westport,NA,0.05,0.08,0.07,0.28,0.77,0.81,0.06,0.07,0.27
town,NA,NA,Wethersfield,NA,0.06,0.11,0.09,0.3,0.79,0.75,0.08,0.13,0.32
town,NA,NA,Willington,NA,0.05,0.11,0.08,0.27,0.73,0.71,0.08,0.14,0.33
town,NA,NA,Wilton,NA,0.05,0.08,0.06,0.27,0.76,0.81,0.06,0.08,0.27
town,NA,NA,Winchester,NA,0.07,0.11,0.09,0.3,0.76,0.7,0.08,0.17,0.33
town,NA,NA,Windham,NA,0.05,0.12,0.1,0.27,0.75,0.58,0.17,0.19,0.36
town,NA,NA,Windsor,NA,0.06,0.11,0.11,0.32,0.8,0.72,0.09,0.14,0.36
town,NA,NA,Windsor Locks,NA,0.06,0.11,0.1,0.3,0.78,0.7,0.09,0.17,0.34
town,NA,NA,Wolcott,NA,0.06,0.1,0.09,0.3,0.76,0.75,0.07,0.15,0.34
town,NA,NA,Woodbridge,NA,0.06,0.09,0.09,0.32,0.79,0.81,0.05,0.1,0.3
town,NA,NA,Woodbury,NA,0.06,0.1,0.08,0.29,0.77,0.75,0.06,0.14,0.31
town,NA,NA,NA,NA,0.06,0.1,0.09,0.29,0.76,0.7,0.11,0.14,0.33
tract,NA,NA,09001010101,NA,0.06,0.08,0.08,0.32,0.78,0.8,0.07,0.08,0.27
tract,NA,NA,09001010102,NA,0.05,0.08,0.07,0.28,0.77,0.83,0.06,0.07,0.27
tract,NA,NA,09001010201,NA,0.06,0.08,0.07,0.3,0.78,0.8,0.07,0.07,0.27
tract,NA,NA,09001010202,NA,0.05,0.08,0.07,0.27,0.76,0.8,0.07,0.08,0.28
tract,NA,NA,09001010300,NA,0.05,0.08,0.07,0.28,0.77,0.82,0.06,0.07,0.26
tract,NA,NA,09001010400,NA,0.06,0.08,0.07,0.28,0.75,0.76,0.09,0.1,0.29
tract,NA,NA,09001010500,NA,0.05,0.09,0.08,0.27,0.74,0.71,0.12,0.12,0.32
tract,NA,NA,09001010600,NA,0.05,0.08,0.07,0.27,0.75,0.76,0.08,0.09,0.29
tract,NA,NA,09001010700,NA,0.07,0.09,0.09,0.32,0.78,0.73,0.1,0.1,0.29
tract,NA,NA,09001010800,NA,0.05,0.08,0.06,0.26,0.75,0.78,0.07,0.09,0.29
tract,NA,NA,09001010900,NA,0.05,0.08,0.07,0.27,0.76,0.79,0.08,0.08,0.29
tract,NA,NA,09001011000,NA,0.04,0.08,0.06,0.26,0.76,0.82,0.06,0.07,0.27
tract,NA,NA,09001011100,NA,0.05,0.08,0.06,0.27,0.77,0.82,0.06,0.07,0.27
tract,NA,NA,09001011200,NA,0.06,0.08,0.07,0.3,0.77,0.8,0.07,0.08,0.27
tract,NA,NA,09001011300,NA,0.05,0.09,0.08,0.27,0.73,0.69,0.14,0.12,0.32
tract,NA,NA,09001020100,NA,0.06,0.09,0.1,0.31,0.76,0.69,0.13,0.1,0.32
tract,NA,NA,09001020200,NA,0.05,0.08,0.07,0.28,0.77,0.82,0.05,0.06,0.27
tract,NA,NA,09001020300,NA,0.05,0.08,0.07,0.28,0.76,0.81,0.06,0.07,0.28
tract,NA,NA,09001020400,NA,0.05,0.08,0.07,0.28,0.76,0.8,0.07,0.08,0.28
tract,NA,NA,09001020500,NA,0.06,0.08,0.07,0.29,0.77,0.8,0.07,0.07,0.27
tract,NA,NA,09001020600,NA,0.05,0.08,0.07,0.26,0.75,0.78,0.09,0.09,0.3
tract,NA,NA,09001020700,NA,0.06,0.08,0.07,0.3,0.76,0.77,0.08,0.09,0.28
tract,NA,NA,09001020800,NA,0.05,0.08,0.06,0.26,0.75,0.8,0.07,0.08,0.28
tract,NA,NA,09001020900,NA,0.05,0.09,0.07,0.26,0.73,0.69,0.12,0.13,0.33
tract,NA,NA,09001021000,NA,0.04,0.08,0.06,0.25,0.74,0.77,0.09,0.09,0.3
tract,NA,NA,09001021100,NA,0.04,0.09,0.07,0.25,0.72,0.71,0.12,0.11,0.31
tract,NA,NA,09001021200,NA,0.05,0.08,0.07,0.28,0.76,0.77,0.08,0.09,0.29
tract,NA,NA,09001021300,NA,0.04,0.08,0.07,0.26,0.73,0.73,0.13,0.1,0.32
tract,NA,NA,09001021400,NA,0.06,0.1,0.11,0.32,0.75,0.58,0.21,0.14,0.36
tract,NA,NA,09001021500,NA,0.05,0.1,0.1,0.29,0.71,0.52,0.28,0.17,0.39
tract,NA,NA,09001021600,NA,0.03,0.08,0.05,0.2,0.7,0.71,0.11,0.09,0.32
tract,NA,NA,09001021700,NA,0.03,0.08,0.06,0.21,0.7,0.7,0.12,0.1,0.32
tract,NA,NA,09001021801,NA,0.05,0.09,0.08,0.27,0.74,0.7,0.12,0.11,0.32
tract,NA,NA,09001021802,NA,0.05,0.1,0.09,0.3,0.75,0.65,0.17,0.13,0.34
tract,NA,NA,09001021900,NA,0.04,0.09,0.07,0.25,0.72,0.72,0.14,0.11,0.32
tract,NA,NA,09001022000,NA,0.04,0.09,0.08,0.26,0.73,0.66,0.17,0.13,0.34
tract,NA,NA,09001022100,NA,0.05,0.09,0.09,0.27,0.72,0.61,0.23,0.14,0.34
tract,NA,NA,09001022200,NA,0.03,0.08,0.07,0.22,0.7,0.66,0.2,0.1,0.33
tract,NA,NA,09001022300,NA,0.05,0.1,0.09,0.29,0.74,0.63,0.18,0.13,0.35
tract,NA,NA,09001022400,NA,0.04,0.08,0.06,0.26,0.76,0.82,0.06,0.07,0.27
tract,NA,NA,09001030100,NA,0.04,0.08,0.06,0.25,0.75,0.83,0.06,0.07,0.27
tract,NA,NA,09001030200,NA,0.04,0.08,0.06,0.24,0.75,0.83,0.05,0.07,0.27
tract,NA,NA,09001030300,NA,0.04,0.08,0.06,0.26,0.76,0.85,0.04,0.06,0.26
tract,NA,NA,09001030400,NA,0.05,0.08,0.06,0.25,0.75,0.8,0.07,0.08,0.28
tract,NA,NA,09001030500,NA,0.04,0.08,0.06,0.25,0.74,0.79,0.06,0.09,0.29
tract,NA,NA,09001035100,NA,0.05,0.08,0.07,0.28,0.77,0.8,0.06,0.08,0.28
tract,NA,NA,09001035200,NA,0.04,0.08,0.06,0.26,0.76,0.83,0.05,0.06,0.27
tract,NA,NA,09001035300,NA,0.05,0.08,0.06,0.27,0.76,0.82,0.06,0.07,0.27
tract,NA,NA,09001035400,NA,0.05,0.08,0.06,0.26,0.76,0.82,0.06,0.07,0.27
tract,NA,NA,09001042500,NA,0.06,0.09,0.07,0.29,0.76,0.78,0.07,0.09,0.29
tract,NA,NA,09001042600,NA,0.05,0.09,0.07,0.28,0.75,0.76,0.09,0.1,0.3
tract,NA,NA,09001042700,NA,0.05,0.09,0.07,0.26,0.74,0.74,0.1,0.1,0.3
tract,NA,NA,09001042800,NA,0.05,0.09,0.07,0.28,0.75,0.74,0.1,0.11,0.31
tract,NA,NA,09001042900,NA,0.05,0.08,0.07,0.28,0.76,0.79,0.07,0.09,0.28
tract,NA,NA,09001043000,NA,0.06,0.09,0.08,0.3,0.75,0.72,0.11,0.12,0.31
tract,NA,NA,09001043100,NA,0.05,0.09,0.07,0.28,0.75,0.77,0.09,0.1,0.3
tract,NA,NA,09001043200,NA,0.05,0.1,0.08,0.29,0.74,0.68,0.16,0.13,0.33
tract,NA,NA,09001043300,NA,0.05,0.09,0.07,0.26,0.74,0.72,0.13,0.11,0.32
tract,NA,NA,09001043400,NA,0.04,0.09,0.07,0.24,0.71,0.67,0.17,0.12,0.34
tract,NA,NA,09001043500,NA,0.05,0.09,0.07,0.28,0.75,0.74,0.1,0.1,0.3
tract,NA,NA,09001043600,NA,0.05,0.08,0.07,0.27,0.74,0.75,0.1,0.1,0.3
tract,NA,NA,09001043700,NA,0.04,0.09,0.07,0.24,0.72,0.69,0.16,0.1,0.33
tract,NA,NA,09001043800,NA,0.04,0.09,0.08,0.26,0.73,0.67,0.15,0.12,0.34
tract,NA,NA,09001043900,NA,0.05,0.09,0.08,0.29,0.74,0.71,0.13,0.12,0.32
tract,NA,NA,09001044000,NA,0.05,0.1,0.1,0.29,0.72,0.56,0.22,0.17,0.37
tract,NA,NA,09001044100,NA,0.04,0.09,0.08,0.26,0.71,0.62,0.18,0.14,0.35
tract,NA,NA,09001044200,NA,0.05,0.09,0.08,0.27,0.72,0.66,0.16,0.13,0.33
tract,NA,NA,09001044300,NA,0.06,0.09,0.08,0.29,0.75,0.73,0.1,0.11,0.3
tract,NA,NA,09001044400,NA,0.05,0.1,0.09,0.29,0.73,0.61,0.2,0.15,0.36
tract,NA,NA,09001044500,NA,0.04,0.1,0.1,0.28,0.72,0.54,0.27,0.16,0.38
tract,NA,NA,09001044600,NA,0.05,0.08,0.06,0.27,0.76,0.82,0.06,0.07,0.27
tract,NA,NA,09001045101,NA,0.04,0.08,0.06,0.26,0.76,0.82,0.06,0.07,0.27
tract,NA,NA,09001045102,NA,0.05,0.08,0.07,0.28,0.76,0.8,0.06,0.08,0.28
tract,NA,NA,09001045200,NA,0.05,0.08,0.06,0.28,0.76,0.8,0.06,0.08,0.27
tract,NA,NA,09001045300,NA,0.04,0.08,0.06,0.25,0.76,0.83,0.05,0.07,0.27
tract,NA,NA,09001045400,NA,0.05,0.08,0.06,0.27,0.76,0.82,0.06,0.07,0.27
tract,NA,NA,09001050100,NA,0.05,0.08,0.07,0.28,0.77,0.82,0.05,0.07,0.27
tract,NA,NA,09001050200,NA,0.05,0.08,0.06,0.27,0.77,0.83,0.05,0.06,0.27
tract,NA,NA,09001050300,NA,0.05,0.08,0.07,0.28,0.77,0.81,0.06,0.07,0.27
tract,NA,NA,09001050400,NA,0.06,0.08,0.07,0.29,0.77,0.8,0.07,0.08,0.27
tract,NA,NA,09001050500,NA,0.05,0.08,0.07,0.29,0.76,0.79,0.06,0.09,0.28
tract,NA,NA,09001050600,NA,0.05,0.08,0.07,0.29,0.78,0.82,0.06,0.07,0.27
tract,NA,NA,09001055100,NA,0.04,0.08,0.06,0.26,0.76,0.81,0.06,0.08,0.28
tract,NA,NA,09001055200,NA,0.05,0.08,0.06,0.27,0.76,0.82,0.05,0.07,0.27
tract,NA,NA,09001060100,NA,0.07,0.09,0.07,0.29,0.76,0.76,0.09,0.08,0.27
tract,NA,NA,09001060200,NA,0.06,0.08,0.07,0.28,0.76,0.79,0.07,0.08,0.28
tract,NA,NA,09001060300,NA,0.05,0.08,0.06,0.27,0.76,0.82,0.06,0.07,0.27
tract,NA,NA,09001060400,NA,0.04,0.08,0.06,0.26,0.76,0.84,0.05,0.06,0.27
tract,NA,NA,09001060500,NA,0.05,0.08,0.06,0.27,0.76,0.81,0.06,0.08,0.27
tract,NA,NA,09001060600,NA,0.06,0.08,0.07,0.3,0.78,0.81,0.06,0.07,0.27
tract,NA,NA,09001060700,NA,0.04,0.09,0.04,0.19,0.72,0.8,0.08,0.07,0.27
tract,NA,NA,09001060800,NA,0.04,0.08,0.06,0.25,0.75,0.82,0.06,0.07,0.28
tract,NA,NA,09001060900,NA,0.05,0.08,0.06,0.27,0.75,0.79,0.07,0.09,0.28
tract,NA,NA,09001061000,NA,0.06,0.09,0.08,0.3,0.76,0.74,0.09,0.11,0.3
tract,NA,NA,09001061100,NA,0.04,0.08,0.06,0.24,0.74,0.8,0.07,0.09,0.28
tract,NA,NA,09001061200,NA,0.05,0.09,0.07,0.27,0.74,0.7,0.11,0.13,0.32
tract,NA,NA,09001061300,NA,0.05,0.09,0.06,0.25,0.73,0.73,0.1,0.12,0.31
tract,NA,NA,09001061400,NA,0.04,0.09,0.06,0.23,0.72,0.71,0.11,0.12,0.32
tract,NA,NA,09001061500,NA,0.04,0.09,0.06,0.23,0.74,0.8,0.06,0.08,0.28
tract,NA,NA,09001061600,NA,0.05,0.09,0.06,0.26,0.75,0.79,0.07,0.09,0.28
tract,NA,NA,09001070100,NA,0.05,0.09,0.07,0.25,0.72,0.7,0.12,0.12,0.31
tract,NA,NA,09001070200,NA,0.05,0.1,0.1,0.3,0.73,0.58,0.22,0.16,0.37
tract,NA,NA,09001070300,NA,0.05,0.15,0.14,0.33,0.74,0.32,0.35,0.29,0.45
tract,NA,NA,09001070400,NA,0.03,0.1,0.06,0.21,0.72,0.63,0.15,0.12,0.35
tract,NA,NA,09001070500,NA,0.04,0.1,0.08,0.24,0.72,0.54,0.2,0.15,0.37
tract,NA,NA,09001070600,NA,0.06,0.11,0.12,0.33,0.76,0.56,0.2,0.16,0.37
tract,NA,NA,09001070900,NA,0.07,0.12,0.14,0.35,0.74,0.44,0.3,0.21,0.4
tract,NA,NA,09001071000,NA,0.05,0.11,0.1,0.29,0.72,0.52,0.26,0.18,0.39
tract,NA,NA,09001071100,NA,0.05,0.11,0.11,0.32,0.73,0.5,0.26,0.19,0.4
tract,NA,NA,09001071200,NA,0.06,0.11,0.14,0.35,0.75,0.46,0.26,0.21,0.41
tract,NA,NA,09001071300,NA,0.06,0.11,0.13,0.34,0.74,0.46,0.28,0.21,0.41
tract,NA,NA,09001071400,NA,0.06,0.11,0.11,0.3,0.7,0.45,0.31,0.22,0.4
tract,NA,NA,09001071600,NA,0.05,0.13,0.12,0.31,0.72,0.39,0.32,0.25,0.42
tract,NA,NA,09001071900,NA,0.05,0.11,0.1,0.29,0.71,0.5,0.25,0.21,0.4
tract,NA,NA,09001072000,NA,0.04,0.1,0.08,0.27,0.72,0.61,0.2,0.15,0.37
tract,NA,NA,09001072100,NA,0.06,0.1,0.09,0.3,0.74,0.65,0.18,0.14,0.34
tract,NA,NA,09001072200,NA,0.07,0.1,0.1,0.32,0.75,0.64,0.17,0.13,0.33
tract,NA,NA,09001072300,NA,0.05,0.1,0.09,0.29,0.74,0.61,0.2,0.15,0.36
tract,NA,NA,09001072400,NA,0.05,0.1,0.09,0.29,0.74,0.6,0.21,0.15,0.37
tract,NA,NA,09001072500,NA,0.05,0.09,0.09,0.29,0.74,0.68,0.15,0.13,0.34
tract,NA,NA,09001072600,NA,0.05,0.1,0.08,0.27,0.74,0.69,0.14,0.12,0.32
tract,NA,NA,09001072700,NA,0.06,0.1,0.1,0.33,0.76,0.63,0.16,0.14,0.36
tract,NA,NA,09001072800,NA,0.06,0.12,0.13,0.36,0.77,0.55,0.21,0.17,0.41
tract,NA,NA,09001072900,NA,0.04,0.1,0.09,0.3,0.76,0.64,0.18,0.14,0.38
tract,NA,NA,09001073000,NA,0.05,0.1,0.09,0.3,0.75,0.67,0.17,0.12,0.35
tract,NA,NA,09001073100,NA,0.08,0.1,0.13,0.38,0.78,0.58,0.19,0.16,0.36
tract,NA,NA,09001073200,NA,0.07,0.1,0.13,0.36,0.76,0.57,0.2,0.17,0.37
tract,NA,NA,09001073300,NA,0.06,0.12,0.12,0.34,0.76,0.53,0.22,0.18,0.4
tract,NA,NA,09001073400,NA,0.05,0.1,0.1,0.31,0.74,0.57,0.24,0.17,0.38
tract,NA,NA,09001073500,NA,0.05,0.11,0.12,0.3,0.73,0.5,0.29,0.18,0.39
tract,NA,NA,09001073600,NA,0.05,0.12,0.13,0.31,0.72,0.43,0.34,0.22,0.4
tract,NA,NA,09001073700,NA,0.06,0.11,0.13,0.34,0.75,0.52,0.25,0.18,0.39
tract,NA,NA,09001073800,NA,0.06,0.12,0.14,0.32,0.72,0.41,0.33,0.22,0.41
tract,NA,NA,09001073900,NA,0.06,0.11,0.13,0.33,0.74,0.49,0.3,0.19,0.39
tract,NA,NA,09001074000,NA,0.06,0.11,0.13,0.32,0.74,0.49,0.3,0.17,0.38
tract,NA,NA,09001074300,NA,0.06,0.12,0.14,0.36,0.76,0.5,0.25,0.2,0.41
tract,NA,NA,09001074400,NA,0.06,0.12,0.13,0.36,0.77,0.52,0.23,0.19,0.42
tract,NA,NA,09001080100,NA,0.06,0.1,0.09,0.3,0.74,0.65,0.16,0.15,0.34
tract,NA,NA,09001080200,NA,0.04,0.09,0.07,0.26,0.73,0.68,0.16,0.13,0.35
tract,NA,NA,09001080400,NA,0.05,0.1,0.1,0.33,0.77,0.63,0.17,0.15,0.38
tract,NA,NA,09001080500,NA,0.06,0.09,0.07,0.3,0.76,0.77,0.08,0.1,0.29
tract,NA,NA,09001080600,NA,0.06,0.09,0.08,0.31,0.76,0.73,0.1,0.11,0.31
tract,NA,NA,09001080700,NA,0.06,0.09,0.07,0.29,0.74,0.71,0.11,0.13,0.32
tract,NA,NA,09001080800,NA,0.05,0.09,0.07,0.27,0.74,0.75,0.09,0.11,0.31
tract,NA,NA,09001080900,NA,0.05,0.09,0.07,0.27,0.74,0.74,0.11,0.12,0.32
tract,NA,NA,09001081000,NA,0.07,0.09,0.09,0.32,0.76,0.7,0.12,0.13,0.32
tract,NA,NA,09001081100,NA,0.06,0.09,0.08,0.3,0.76,0.74,0.1,0.11,0.31
tract,NA,NA,09001081200,NA,0.06,0.09,0.07,0.28,0.76,0.77,0.08,0.1,0.29
tract,NA,NA,09001081300,NA,0.08,0.08,0.09,0.36,0.8,0.77,0.08,0.09,0.27
tract,NA,NA,09001090100,NA,0.06,0.08,0.07,0.3,0.77,0.8,0.07,0.08,0.27
tract,NA,NA,09001090200,NA,0.06,0.08,0.07,0.31,0.77,0.78,0.08,0.09,0.28
tract,NA,NA,09001090300,NA,0.06,0.08,0.07,0.29,0.76,0.77,0.08,0.1,0.29
tract,NA,NA,09001090400,NA,0.05,0.08,0.07,0.27,0.75,0.77,0.09,0.09,0.29
tract,NA,NA,09001090500,NA,0.05,0.08,0.06,0.27,0.75,0.78,0.08,0.09,0.29
tract,NA,NA,09001090600,NA,0.06,0.08,0.07,0.3,0.77,0.78,0.07,0.09,0.28
tract,NA,NA,09001090700,NA,0.05,0.09,0.07,0.28,0.76,0.78,0.07,0.09,0.29
tract,NA,NA,09001100100,NA,0.05,0.09,0.07,0.27,0.74,0.76,0.08,0.11,0.3
tract,NA,NA,09001100200,NA,0.05,0.09,0.07,0.28,0.75,0.77,0.08,0.1,0.29
tract,NA,NA,09001100300,NA,0.05,0.09,0.07,0.27,0.74,0.77,0.08,0.1,0.3
tract,NA,NA,09001105100,NA,0.05,0.08,0.07,0.28,0.76,0.81,0.06,0.08,0.27
tract,NA,NA,09001105200,NA,0.05,0.08,0.07,0.28,0.76,0.79,0.07,0.09,0.29
tract,NA,NA,09001110100,NA,0.05,0.09,0.07,0.27,0.73,0.68,0.13,0.13,0.32
tract,NA,NA,09001110201,NA,0.05,0.09,0.07,0.27,0.73,0.71,0.11,0.13,0.32
tract,NA,NA,09001110202,NA,0.07,0.09,0.08,0.33,0.77,0.75,0.09,0.1,0.29
tract,NA,NA,09001110301,NA,0.07,0.09,0.08,0.32,0.76,0.74,0.1,0.11,0.3
tract,NA,NA,09001110302,NA,0.05,0.08,0.06,0.26,0.74,0.78,0.08,0.09,0.29
tract,NA,NA,09001110400,NA,0.05,0.08,0.07,0.28,0.75,0.78,0.08,0.1,0.29
tract,NA,NA,09001110500,NA,0.06,0.08,0.07,0.28,0.76,0.78,0.08,0.1,0.29
tract,NA,NA,09001110600,NA,0.05,0.09,0.07,0.27,0.74,0.76,0.08,0.11,0.3
tract,NA,NA,09001200100,NA,0.04,0.09,0.06,0.24,0.72,0.74,0.1,0.12,0.31
tract,NA,NA,09001200200,NA,0.05,0.09,0.07,0.27,0.74,0.73,0.1,0.12,0.31
tract,NA,NA,09001200301,NA,0.05,0.08,0.07,0.27,0.75,0.78,0.08,0.1,0.3
tract,NA,NA,09001200302,NA,0.05,0.09,0.06,0.26,0.74,0.78,0.08,0.1,0.3
tract,NA,NA,09001205100,NA,0.05,0.09,0.07,0.27,0.74,0.76,0.08,0.11,0.3
tract,NA,NA,09001205200,NA,0.05,0.09,0.07,0.27,0.75,0.79,0.07,0.09,0.29
tract,NA,NA,09001205300,NA,0.06,0.09,0.07,0.28,0.75,0.74,0.09,0.11,0.3
tract,NA,NA,09001210100,NA,0.05,0.1,0.09,0.26,0.71,0.57,0.23,0.16,0.35
tract,NA,NA,09001210200,NA,0.04,0.1,0.07,0.22,0.68,0.56,0.25,0.17,0.36
